tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	846	788	K		2	MAG	u	8.5	48.9	l	g	-52.1	22.2	8	-1
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		2	HEM	u	2.0	34.7	l	g	-59.0	1.6	6	-1
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	846	788	K		2	MAG	u	8.5	26.7	l	g	-55.3	22.2	8	0
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		2	HEM	u	2.0	42.6	l	g	-61.9	1.6	6	0
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	846	788	K		2	MAG	u	8.5	32.2	l	g	-17.7	22.2	8	100
	This study	unknown	Z79.2	Z79	Z79.2a	Z79.2a:LP-DIR-T	hargrave 2016-06-08 11:57:24	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		2	HEM	u	2.0	41.4	l	g	-23.7	1.6	6	100
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	818	K		2	MAG	u	13.9	8.8	l	g	-53.7	10.1	10	-1
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		2	HEM	u	0.4	345.6	l	g	-54.0	1.9	6	-1
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	818	K		2	MAG	u	13.9	359.7	l	g	-82.8	10.1	10	0
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		2	HEM	u	0.4	101.4	l	g	-79.8	1.9	6	0
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	818	K		2	MAG	u	13.9	33.4	l	g	-46.1	10.1	10	100
	This study	unknown	Z79.3	Z79	Z79.3a	Z79.3a:LP-DIR-T	hargrave 2016-06-08 12:00:26	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		2	HEM	u	0.4	53.2	l	g	-46.1	1.9	6	100
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	818	K		2	MAG	u	4.8	352.4	l	g	-52.5	22.9	11	-1
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		2	HEM	u	0.6	344.4	l	g	-52.1	1.0	6	-1
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	818	K		2	MAG	u	4.8	100.9	l	g	-76.5	22.9	11	0
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		2	HEM	u	0.6	117.1	l	g	-73.8	1.0	6	0
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	818	K		2	MAG	u	4.8	56.6	l	g	-43.9	22.9	11	100
	This study	unknown	Z79.4	Z79	Z79.4a	Z79.4a:LP-DIR-T	hargrave 2016-06-08 12:02:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		2	HEM	u	0.6	63.1	l	g	-45.7	1.0	6	100
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	748	K		2	MAG	u	5.3	356.0	l	g	-57.9	7.6	14	-1
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	883	K		2	HEM	u	0.9	344.2	l	g	-58.4	1.3	7	-1
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	748	K		2	MAG	u	5.3	65.0	l	g	-81.7	7.6	14	0
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	883	K		2	HEM	u	0.9	91.5	l	g	-77.6	1.3	7	0
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	748	K		2	MAG	u	5.3	45.0	l	g	-44.2	7.6	14	100
	This study	unknown	Z79.5	Z79	Z79.5a	Z79.5a:LP-DIR-T	hargrave 2016-06-08 12:03:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	883	K		2	HEM	u	0.9	53.5	l	g	-43.2	1.3	7	100
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	803	K		2	MAG	u	5.8	360.0	l	g	-60.5	15.2	11	-1
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	883	K		2	HEM	u	0.4	351.2	l	g	-65.5	0.8	7	-1
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	803	K		2	MAG	u	5.8	69.9	l	g	-77.5	15.2	11	0
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	883	K		2	HEM	u	0.4	81.6	l	g	-71.9	0.8	7	0
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	803	K		2	MAG	u	5.8	48.3	l	g	-40.6	15.2	11	100
	This study	unknown	Z79.6	Z79	Z79.6a	Z79.6a:LP-DIR-T	hargrave 2016-06-08 12:04:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	883	K		2	HEM	u	0.4	55.1	l	g	-37.1	0.8	7	100
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	828	K		2	MAG	u	29.4	31.2	l	g	-57.6	27.2	6	-1
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		2	HEM	u	0.5	334.7	l	g	-56.9	1.0	6	-1
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	828	K		2	MAG	u	29.4	359.3	l	g	-67.8	27.2	6	0
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		2	HEM	u	0.5	92.3	l	g	-71.0	1.0	6	0
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	828	K		2	MAG	u	29.4	22.9	l	g	-33.4	27.2	6	100
	This study	unknown	Z79.7	Z79	Z79.7a	Z79.7a:LP-DIR-T	hargrave 2016-06-08 14:33:54	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		2	HEM	u	0.5	59.3	l	g	-38.3	1.0	6	100
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	788	K		2	MAG	u	7.6	352.8	l	g	-12.4	30.6	11	-1
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		2	HEM	u	0.3	347.4	l	g	-6.8	0.8	6	-1
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	788	K		2	MAG	u	7.6	52.4	l	g	-79.7	30.6	11	0
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		2	HEM	u	0.3	90.1	l	g	-77.4	0.8	6	0
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	788	K		2	MAG	u	7.6	43.1	l	g	-41.7	30.6	11	100
	This study	unknown	Z79.8	Z79	Z79.8a	Z79.8a:LP-DIR-T	hargrave 2016-06-08 12:46:20	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		2	HEM	u	0.3	53.4	l	g	-42.8	0.8	6	100
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	169.5	171.1	l	g	31.3	5.0	3	-1
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	818	K		4	MAG	u	4.0	4.5	l	g	-34.2	38.2	10	-1
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-3.4.1	933	903	K		4	HEM	u	0.0	6.8	l	g	-35.8	4.0	3	-1
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	573	K		4	MID	u	3.8	359.8	l	g	-42.2	7.4	8	-1
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	169.5	6.3	l	g	58.6	5.0	3	0
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	818	K		4	MAG	u	4.0	165.0	l	g	-56.5	38.2	10	0
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-3.4.1	933	903	K		4	HEM	u	0.0	162.2	l	g	-54.6	4.0	3	0
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	573	K		4	MID	u	3.8	171.9	l	g	-48.8	7.4	8	0
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	169.5	277.3	l	g	69.8	5.0	3	100
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	818	K		4	MAG	u	4.0	99.6	l	g	-58.2	38.2	10	100
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	pmagpy-3.4.1	933	903	K		4	HEM	u	0.0	102.1	l	g	-56.2	4.0	3	100
	This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	573	K		4	MID	u	3.8	116.4	l	g	-59.5	7.4	8	100
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	883	K		2	HEM	u	1.4	15.7	l	g	-21.4	2.4	7	-1
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	818	523	K		2	MID	u	39.9	331.4	l	g	-25.5	20.8	10	-1
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	883	K		2	HEM	u	1.4	124.0	l	g	-68.4	2.4	7	0
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	818	523	K		2	MID	u	39.9	218.4	l	g	-56.5	20.8	10	0
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	883	K		2	HEM	u	1.4	71.4	l	g	-44.9	2.4	7	100
	This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	818	523	K		2	MID	u	39.9	52.1	l	g	-85.2	20.8	10	100
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	174.1	159.1	l	g	19.2	10.0	3	-1
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	818	K		4	MAG	u	8.3	344.1	l	g	-28.0	19.3	9	-1
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-3.4.1	948	903	K		4	HEM	u	4.2	337.0	l	g	-32.9	9.4	6	-1
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	573	K		4	MID	u	10.3	331.9	l	g	-17.6	7.9	9	-1
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		4	LOW	u	174.1	10.8	l	g	66.8	10.0	3	0
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	818	K		4	MAG	u	8.3	175.6	l	g	-75.4	19.3	9	0
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-3.4.1	948	903	K		4	HEM	u	4.2	153.4	l	g	-70.8	9.4	6	0
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	573	K		4	MID	u	10.3	184.0	l	g	-60.4	7.9	9	0
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		4	LOW	u	174.1	253.1	l	g	69.1	10.0	3	100
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	818	K		4	MAG	u	8.3	61.3	l	g	-60.6	19.3	9	100
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL-O:DA-DIR-TILT	pmagpy-3.4.1	948	903	K		4	HEM	u	4.2	72.4	l	g	-55.3	9.4	6	100
	This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-06-08 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	573	K		4	MID	u	10.3	92.5	l	g	-68.4	7.9	9	100
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	173.1	130.5	l	g	57.1	4.5	3	-1
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	833	K		4	MAG	u	15.7	349.7	l	g	-62.6	8.8	7	-1
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	933	863	K		4	HEM	u	22.8	346.2	l	g	-65.6	12.2	5	-1
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	828	773	K		4	MID	u	14.2	303.3	l	g	-48.7	5.3	6	-1
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		4	LOW	u	173.1	23.5	l	g	62.0	4.5	3	0
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	833	K		4	MAG	u	15.7	167.5	l	g	-79.0	8.8	7	0
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	933	863	K		4	HEM	u	22.8	165.3	l	g	-75.6	12.2	5	0
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	828	773	K		4	MID	u	14.2	215.4	l	g	-54.9	5.3	6	0
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		4	LOW	u	173.1	255.3	l	g	76.4	4.5	3	100
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	833	K		4	MAG	u	15.7	56.6	l	g	-57.5	8.8	7	100
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	933	863	K		4	HEM	u	22.8	62.8	l	g	-58.2	12.2	5	100
	This study	unknown	Z80.4	Z80	Z80.4a	Z80.4a:LP-DIR-T	hargrave 2016-06-08 12:53:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	828	773	K		4	MID	u	14.2	81.1	l	g	-85.8	5.3	6	100
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	157.6	113.7	l	g	53.6	15.0	3	-1
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	803	K		4	MAG	u	8.7	331.0	l	g	-52.0	7.0	9	-1
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	903	K		4	HEM	u	22.3	344.8	l	g	-46.5	7.6	6	-1
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	6.8	324.5	l	g	-55.5	15.8	8	-1
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		4	LOW	u	157.6	8.0	l	g	49.3	15.0	3	0
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	803	K		4	MAG	u	8.7	198.4	l	g	-71.1	7.0	9	0
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		4	HEM	u	22.3	224.3	l	g	-79.6	7.6	6	0
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		4	MID	u	6.8	189.1	l	g	-67.1	15.8	8	0
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		4	LOW	u	157.6	304.4	l	g	69.5	15.0	3	100
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	803	K		4	MAG	u	8.7	59.2	l	g	-68.4	7.0	9	100
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		4	HEM	u	22.3	38.6	l	g	-62.2	7.6	6	100
	This study	unknown	Z80.5	Z80	Z80.5a	Z80.5a:LP-DIR-T	hargrave 2016-06-08 12:56:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		4	MID	u	6.8	73.3	l	g	-68.4	15.8	8	100
	This study	unknown	Z80.6	Z80	Z80.6a	Z80.6a:LP-DIR-T	hargrave 2016-06-08 12:57:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	144.1	246.3	l	b	47.0	17.1	3	-1
	This study	unknown	Z80.6	Z80	Z80.6a	Z80.6a:LP-DIR-T	hargrave 2016-06-08 12:57:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	818	K		4	MAG	u	11.3	356.6	l	g	-56.0	11.4	9	-1
	This study	unknown	Z80.6	Z80	Z80.6a	Z80.6a:LP-DIR-T	hargrave 2016-06-08 12:57:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	883	K		4	HEM	u	4.6	15.6	l	g	-54.6	2.8	7	-1
	This study	unknown	Z80.6	Z80	Z80.6a	Z80.6a:LP-DIR-T	hargrave 2016-06-08 12:57:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		4	MID	u	24.3	332.4	l	g	-51.5	8.0	7	-1
	This study	unknown	Z80.6	Z80	Z80.6a	Z80.6a:LP-DIR-T	hargrave 2016-06-08 12:57:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	144.1	285.3	l	b	41.8	17.1	3	0
